Contest,Candidate,Party,Precinct,Votes
Croton Township Precinct 1 Precinct Delegate (REP),Michael Stack,REP,"Croton Township, Precinct 1",319
Croton Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Croton Township, Precinct 1",11
Croton Township Precinct 1 Precinct Delegate (REP),Francis Meli,REP,"Croton Township, Precinct 1",9
Dayton Township Precinct 1 Precinct Delegate (REP),Brian A. Frens,REP,"Dayton Township, Precinct 1",281
Dayton Township Precinct 1 Precinct Delegate (REP),Carol Frens,REP,"Dayton Township, Precinct 1",236
Dayton Township Precinct 1 Precinct Delegate (REP),Bill Johnson,REP,"Dayton Township, Precinct 1",259
Dayton Township Precinct 1 Precinct Delegate (REP),William D. Kunnen,REP,"Dayton Township, Precinct 1",279
Dayton Township Precinct 1 Precinct Delegate (REP),Becky Llewellyn,REP,"Dayton Township, Precinct 1",252
Dayton Township Precinct 1 Precinct Delegate (REP),Amber Wakefield-Muma,REP,"Dayton Township, Precinct 1",186
Dayton Township Precinct 1 Precinct Delegate (REP),Curtis B. Muma,REP,"Dayton Township, Precinct 1",196
Dayton Township Precinct 1 Precinct Delegate (REP),Glen H. Sparks,REP,"Dayton Township, Precinct 1",280
Dayton Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Dayton Township, Precinct 1",5
Denver Township Precinct 1 Precinct Delegate (REP),Joe Beebe,REP,"Denver Township, Precinct 1",99
Denver Township Precinct 1 Precinct Delegate (REP),Curt Bengtsson,REP,"Denver Township, Precinct 1",101
Denver Township Precinct 1 Precinct Delegate (REP),Shawn Ray Gibson,REP,"Denver Township, Precinct 1",91
Denver Township Precinct 1 Precinct Delegate (REP),James M. Kelley,REP,"Denver Township, Precinct 1",108
Denver Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Denver Township, Precinct 1",8
Denver Township Precinct 1 Precinct Delegate (REP),Randolph Vincent Beebe,REP,"Denver Township, Precinct 1",3
Ensley Township Precinct 1 Precinct Delegate (REP),Michele Guppy,REP,"Ensley Township, Precinct 1",238
Ensley Township Precinct 1 Precinct Delegate (REP),Randy Guppy,REP,"Ensley Township, Precinct 1",234
Ensley Township Precinct 1 Precinct Delegate (REP),David Allan Hofstra,REP,"Ensley Township, Precinct 1",237
Ensley Township Precinct 1 Precinct Delegate (REP),Ken Thorne,REP,"Ensley Township, Precinct 1",249
Ensley Township Precinct 1 Precinct Delegate (REP),Lois Waldron,REP,"Ensley Township, Precinct 1",221
Ensley Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Ensley Township, Precinct 1",12
Everett Township Precinct 1 Precinct Delegate (REP),Gary T. Young,REP,"Everett Township, Precinct 1",282
Everett Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Everett Township, Precinct 1",2
Garfield Township Precinct 1 Precinct Delegate (REP),Kim Bush,REP,"Garfield Township, Precinct 1",227
Garfield Township Precinct 1 Precinct Delegate (REP),Jacob Dykman,REP,"Garfield Township, Precinct 1",185
Garfield Township Precinct 1 Precinct Delegate (REP),Zackary Dykman,REP,"Garfield Township, Precinct 1",195
Garfield Township Precinct 1 Precinct Delegate (REP),Jessica Herbert,REP,"Garfield Township, Precinct 1",174
Garfield Township Precinct 1 Precinct Delegate (REP),Paul Herbert,REP,"Garfield Township, Precinct 1",186
Garfield Township Precinct 1 Precinct Delegate (REP),Mary Jo Hilbrand-Klawiter,REP,"Garfield Township, Precinct 1",180
Garfield Township Precinct 1 Precinct Delegate (REP),Craig Klawiter,REP,"Garfield Township, Precinct 1",172
Garfield Township Precinct 1 Precinct Delegate (REP),Dean Letter,REP,"Garfield Township, Precinct 1",193
Garfield Township Precinct 1 Precinct Delegate (REP),Elizabeth Letter,REP,"Garfield Township, Precinct 1",177
Garfield Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Garfield Township, Precinct 1",2
Goodwell Township Precinct 1 Precinct Delegate (REP),Debbie Lee Duman,REP,"Goodwell Township, Precinct 1",83
Goodwell Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Goodwell Township, Precinct 1",3
Grant Township Precinct 1 Precinct Delegate (REP),Doug Berends,REP,"Grant Township, Precinct 1",292
Grant Township Precinct 1 Precinct Delegate (REP),Michael J. Bouwkamp,REP,"Grant Township, Precinct 1",362
Grant Township Precinct 1 Precinct Delegate (REP),James Collins,REP,"Grant Township, Precinct 1",233
Grant Township Precinct 1 Precinct Delegate (REP),Patricia Collins,REP,"Grant Township, Precinct 1",228
Grant Township Precinct 1 Precinct Delegate (REP),Jason Fulton,REP,"Grant Township, Precinct 1",233
Grant Township Precinct 1 Precinct Delegate (REP),Maxine Hilbrand,REP,"Grant Township, Precinct 1",274
Grant Township Precinct 1 Precinct Delegate (REP),Roger Hilbrand,REP,"Grant Township, Precinct 1",325
Grant Township Precinct 1 Precinct Delegate (REP),Deb Steenstra,REP,"Grant Township, Precinct 1",276
Grant Township Precinct 1 Precinct Delegate (REP),Rick Steenstra,REP,"Grant Township, Precinct 1",309
Grant Township Precinct 1 Precinct Delegate (REP),John Veurink,REP,"Grant Township, Precinct 1",316
Grant Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Grant Township, Precinct 1",12
Home Township Precinct 1 Precinct Delegate (REP),Gregory Lantz,REP,"Home Township, Precinct 1",37
Home Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Home Township, Precinct 1",1
Lilley Township Precinct 1 Precinct Delegate (REP),Rob Doornbos Jr.,REP,"Lilley Township, Precinct 1",91
Lilley Township Precinct 1 Precinct Delegate (REP),Kevin Whelchel,REP,"Lilley Township, Precinct 1",69
Lilley Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Lilley Township, Precinct 1",1
Lincoln Township Precinct 1 Precinct Delegate (REP),Steve Deckrow,REP,"Lincoln Township, Precinct 1",67
Lincoln Township Precinct 1 Precinct Delegate (REP),Theresa Emshwiller,REP,"Lincoln Township, Precinct 1",58
Lincoln Township Precinct 1 Precinct Delegate (REP),Josh Frantz,REP,"Lincoln Township, Precinct 1",129
Lincoln Township Precinct 1 Precinct Delegate (REP),Pete Kardos,REP,"Lincoln Township, Precinct 1",92
Lincoln Township Precinct 1 Precinct Delegate (REP),Jake Meyers,REP,"Lincoln Township, Precinct 1",53
Lincoln Township Precinct 1 Precinct Delegate (REP),Carol Pierce,REP,"Lincoln Township, Precinct 1",73
Lincoln Township Precinct 1 Precinct Delegate (REP),Michael L. Pierce,REP,"Lincoln Township, Precinct 1",72
Lincoln Township Precinct 1 Precinct Delegate (REP),Annie Trapp,REP,"Lincoln Township, Precinct 1",140
Lincoln Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Lincoln Township, Precinct 1",12
Merrill Township Precinct 1 Precinct Delegate (REP),Gordon Elzinga,REP,"Merrill Township, Precinct 1",64
Merrill Township Precinct 1 Precinct Delegate (REP),Chuck Hanlon,REP,"Merrill Township, Precinct 1",50
Merrill Township Precinct 1 Precinct Delegate (REP),Peter A. Morgan Jr.,REP,"Merrill Township, Precinct 1",85
Merrill Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Merrill Township, Precinct 1",1
Monroe Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Monroe Township, Precinct 1",1
Norwich Township Precinct 1 Precinct Delegate (REP),Isaiah A. Davison,REP,"Norwich Township, Precinct 1",100
Norwich Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Norwich Township, Precinct 1",1
Sheridan Charter Township Precinct 1 Precinct Delegate (REP),Sarah Cummins,REP,"Sheridan Charter Township, Precinct 1",293
Sheridan Charter Township Precinct 1 Precinct Delegate (REP),Maggie Kolk,REP,"Sheridan Charter Township, Precinct 1",355
Sheridan Charter Township Precinct 1 Precinct Delegate (REP),Mark Ruttman,REP,"Sheridan Charter Township, Precinct 1",288
Sheridan Charter Township Precinct 1 Precinct Delegate (REP),Thomas Thiebout,REP,"Sheridan Charter Township, Precinct 1",296
Sheridan Charter Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Sheridan Charter Township, Precinct 1",3
Sherman Township Precinct 1 Precinct Delegate (REP),Gary Anderson,REP,"Sherman Township, Precinct 1",218
Sherman Township Precinct 1 Precinct Delegate (REP),Michal Jane Becker,REP,"Sherman Township, Precinct 1",170
Sherman Township Precinct 1 Precinct Delegate (REP),Amy R. Buys,REP,"Sherman Township, Precinct 1",159
Sherman Township Precinct 1 Precinct Delegate (REP),Karry Doriot,REP,"Sherman Township, Precinct 1",120
Sherman Township Precinct 1 Precinct Delegate (REP),Jessie Ford,REP,"Sherman Township, Precinct 1",154
Sherman Township Precinct 1 Precinct Delegate (REP),Matthew Ford,REP,"Sherman Township, Precinct 1",162
Sherman Township Precinct 1 Precinct Delegate (REP),Harold J. Gardner Jr.,REP,"Sherman Township, Precinct 1",178
Sherman Township Precinct 1 Precinct Delegate (REP),Joseph Jahr,REP,"Sherman Township, Precinct 1",198
Sherman Township Precinct 1 Precinct Delegate (REP),Sue Twing,REP,"Sherman Township, Precinct 1",210
Sherman Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Sherman Township, Precinct 1",1
Troy Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Troy Township, Precinct 1",2
Wilcox Township Precinct 1 Precinct Delegate (REP),Jerry Jaquish,REP,"Wilcox Township, Precinct 1",110
Wilcox Township Precinct 1 Precinct Delegate (REP),Renee J. Kopach,REP,"Wilcox Township, Precinct 1",92
Wilcox Township Precinct 1 Precinct Delegate (REP),Write-in,REP,"Wilcox Township, Precinct 1",2
Wilcox Township Precinct 1 Precinct Delegate (REP),Janet Marie Brock,REP,"Wilcox Township, Precinct 1",1
Ashland Township Fire Protection Millage Fire and Emergency Services Operating Millage ,Yes,,"Ashland Township, Precinct 1",281
Ashland Township Fire Protection Millage Fire and Emergency Services Operating Millage ,No,,"Ashland Township, Precinct 1",146
Ashland Township Road Improvements Millage,Yes,,"Ashland Township, Precinct 1",242
Ashland Township Road Improvements Millage,No,,"Ashland Township, Precinct 1",183
Barton Township Fire and Emergency Services Operating Millage,Yes,,"Barton Township, Precinct 1",80
Barton Township Fire and Emergency Services Operating Millage,No,,"Barton Township, Precinct 1",41
Barton Township Road Improvement Millage,Yes,,"Barton Township, Precinct 1",75
Barton Township Road Improvement Millage,No,,"Barton Township, Precinct 1",45
Big Prairie Township Fire and Emergency Services and Equipment Millage Renewal,Yes,,"Big Prairie Township, Precinct 1",245
Big Prairie Township Fire and Emergency Services and Equipment Millage Renewal,No,,"Big Prairie Township, Precinct 1",91
Bridgeton Township Fire Protection Services Millage Proposal 0.9800 Mills for 4 Years,Yes,,"Bridgeton Township, Precinct 1",131
Bridgeton Township Fire Protection Services Millage Proposal 0.9800 Mills for 4 Years,No,,"Bridgeton Township, Precinct 1",175
Ensley Township Road Millage Renewal Proposal,Yes,,"Ensley Township, Precinct 1",238
Ensley Township Road Millage Renewal Proposal,No,,"Ensley Township, Precinct 1",238
Everett Township Cemetery Millage Renewal Proposal,Yes,,"Everett Township, Precinct 1",257
Everett Township Cemetery Millage Renewal Proposal,No,,"Everett Township, Precinct 1",186
Everett Township Fire Protection Millage Renewal Proposal,Yes,,"Everett Township, Precinct 1",319
Everett Township Fire Protection Millage Renewal Proposal,No,,"Everett Township, Precinct 1",131
Everett Township Road Millage Renewal Proposal,Yes,,"Everett Township, Precinct 1",290
Everett Township Road Millage Renewal Proposal,No,,"Everett Township, Precinct 1",160
Goodwell Township Fire Protection Millage Renewal,Yes,,"Goodwell Township, Precinct 1",82
Goodwell Township Fire Protection Millage Renewal,No,,"Goodwell Township, Precinct 1",51
Goodwell Township Road Improvement Millage Renewal,Yes,,"Goodwell Township, Precinct 1",80
Goodwell Township Road Improvement Millage Renewal,No,,"Goodwell Township, Precinct 1",52
Grant Township Fire and Emergency Services Operating Millage,Yes,,"Grant Township, Precinct 1",307
Grant Township Fire and Emergency Services Operating Millage,No,,"Grant Township, Precinct 1",209
Grant Township Fire Equipment Millage – .5 Mill,Yes,,"Grant Township, Precinct 1",301
Grant Township Fire Equipment Millage – .5 Mill,No,,"Grant Township, Precinct 1",216
Grant Township Fire Protection Millage – .5 Mill,Yes,,"Grant Township, Precinct 1",304
Grant Township Fire Protection Millage – .5 Mill,No,,"Grant Township, Precinct 1",211
Grant Township Road Millage – 3 Mills,Yes,,"Grant Township, Precinct 1",269
Grant Township Road Millage – 3 Mills,No,,"Grant Township, Precinct 1",225
Lincoln Township Fire Millage Renewal Proposal,Yes,,"Lincoln Township, Precinct 1",211
Lincoln Township Fire Millage Renewal Proposal,No,,"Lincoln Township, Precinct 1",90
Lincoln Township Road Millage Renewal Proposal,Yes,,"Lincoln Township, Precinct 1",207
Lincoln Township Road Millage Renewal Proposal,No,,"Lincoln Township, Precinct 1",95
Merrill Township Proposal to Abolish the Annual Meeting of the Electors,Yes,,"Merrill Township, Precinct 1",44
Merrill Township Proposal to Abolish the Annual Meeting of the Electors,No,,"Merrill Township, Precinct 1",139
Merrill Township Fire Protection Millage Renewal Proposal,Yes,,"Merrill Township, Precinct 1",127
Merrill Township Fire Protection Millage Renewal Proposal,No,,"Merrill Township, Precinct 1",65
Merrill Township Millage Proposal – 2.349 Mills for Four Years,Yes,,"Merrill Township, Precinct 1",73
Merrill Township Millage Proposal – 2.349 Mills for Four Years,No,,"Merrill Township, Precinct 1",120
Monroe Township Cemetery Maintenance Renewal,Yes,,"Monroe Township, Precinct 1",42
Monroe Township Cemetery Maintenance Renewal,No,,"Monroe Township, Precinct 1",25
Monroe Township Fire Millage Renewal,Yes,,"Monroe Township, Precinct 1",48
Monroe Township Fire Millage Renewal,No,,"Monroe Township, Precinct 1",20
Monroe Township Hall Maintenance Renewal,Yes,,"Monroe Township, Precinct 1",43
Monroe Township Hall Maintenance Renewal,No,,"Monroe Township, Precinct 1",23
Monroe Township Road Millage Renewal,Yes,,"Monroe Township, Precinct 1",45
Monroe Township Road Millage Renewal,No,,"Monroe Township, Precinct 1",23
Norwich Township EMS Millage Renewal Proposal,Yes,,"Norwich Township, Precinct 1",121
Norwich Township EMS Millage Renewal Proposal,No,,"Norwich Township, Precinct 1",36
Norwich Township Fire Protection Millage Renewal Proposal,Yes,,"Norwich Township, Precinct 1",123
Norwich Township Fire Protection Millage Renewal Proposal,No,,"Norwich Township, Precinct 1",33
Norwich Township Library Millage Proposal,Yes,,"Norwich Township, Precinct 1",75
Norwich Township Library Millage Proposal,No,,"Norwich Township, Precinct 1",81
Norwich Township Road Millage Renewal Proposal,Yes,,"Norwich Township, Precinct 1",104
Norwich Township Road Millage Renewal Proposal,No,,"Norwich Township, Precinct 1",51
Wilcox Township Fire Protection Millage Renewal,Yes,,"Wilcox Township, Precinct 1",137
Wilcox Township Fire Protection Millage Renewal,No,,"Wilcox Township, Precinct 1",56
Oakridge Public Schools Operating Millage Proposal,Yes,,"Bridgeton Township, Precinct 1",0
Oakridge Public Schools Operating Millage Proposal,No,,"Bridgeton Township, Precinct 1",0
Tri-County Area Schools Operating Millage Renewal Proposal,Yes,,"Croton Township, Precinct 1",104
Tri-County Area Schools Operating Millage Renewal Proposal,No,,"Croton Township, Precinct 1",90
Tri-County Area Schools Operating Millage Renewal Proposal,Yes,,"Ensley Township, Precinct 1",113
Tri-County Area Schools Operating Millage Renewal Proposal,No,,"Ensley Township, Precinct 1",172
Tri-County Area Schools Sinking Fund Millage Proposal,Yes,,"Croton Township, Precinct 1",80
Tri-County Area Schools Sinking Fund Millage Proposal,No,,"Croton Township, Precinct 1",116
Tri-County Area Schools Sinking Fund Millage Proposal,Yes,,"Ensley Township, Precinct 1",86
Tri-County Area Schools Sinking Fund Millage Proposal,No,,"Ensley Township, Precinct 1",198
White Cloud Public Schools - Bond Proposal,Yes,,"City of White Cloud, Precinct 1",151
White Cloud Public Schools - Bond Proposal,No,,"City of White Cloud, Precinct 1",74
White Cloud Public Schools - Bond Proposal,Yes,,"Big Prairie Township, Precinct 1",73
White Cloud Public Schools - Bond Proposal,No,,"Big Prairie Township, Precinct 1",83
White Cloud Public Schools - Bond Proposal,Yes,,"Denver Township, Precinct 1",0
White Cloud Public Schools - Bond Proposal,No,,"Denver Township, Precinct 1",0
White Cloud Public Schools - Bond Proposal,Yes,,"Everett Township, Precinct 1",201
White Cloud Public Schools - Bond Proposal,No,,"Everett Township, Precinct 1",208
White Cloud Public Schools - Bond Proposal,Yes,,"Goodwell Township, Precinct 1",44
White Cloud Public Schools - Bond Proposal,No,,"Goodwell Township, Precinct 1",73
White Cloud Public Schools - Bond Proposal,Yes,,"Lincoln Township, Precinct 1",113
White Cloud Public Schools - Bond Proposal,No,,"Lincoln Township, Precinct 1",117
White Cloud Public Schools - Bond Proposal,Yes,,"Merrill Township, Precinct 1",36
White Cloud Public Schools - Bond Proposal,No,,"Merrill Township, Precinct 1",49
White Cloud Public Schools - Bond Proposal,Yes,,"Monroe Township, Precinct 1",16
White Cloud Public Schools - Bond Proposal,No,,"Monroe Township, Precinct 1",31
White Cloud Public Schools - Bond Proposal,Yes,,"Norwich Township, Precinct 1",0
White Cloud Public Schools - Bond Proposal,No,,"Norwich Township, Precinct 1",1
White Cloud Public Schools - Bond Proposal,Yes,,"Sherman Township, Precinct 1",55
White Cloud Public Schools - Bond Proposal,No,,"Sherman Township, Precinct 1",35
White Cloud Public Schools - Bond Proposal,Yes,,"Wilcox Township, Precinct 1",88
White Cloud Public Schools - Bond Proposal,No,,"Wilcox Township, Precinct 1",112
Montcalm Area Intermediate School District Bond Proposal,Yes,,"Croton Township, Precinct 1",64
Montcalm Area Intermediate School District Bond Proposal,No,,"Croton Township, Precinct 1",123
Montcalm Area Intermediate School District Bond Proposal,Yes,,"Ensley Township, Precinct 1",68
Montcalm Area Intermediate School District Bond Proposal,No,,"Ensley Township, Precinct 1",198
Fremont Community Recreation Authority Millage Proposal,Yes,,"City of Fremont, Precinct 1",198
Fremont Community Recreation Authority Millage Proposal,No,,"City of Fremont, Precinct 1",203
Fremont Community Recreation Authority Millage Proposal,Yes,,"City of Fremont, Precinct 2",178
Fremont Community Recreation Authority Millage Proposal,No,,"City of Fremont, Precinct 2",194
Fremont Community Recreation Authority Millage Proposal,Yes,,"Dayton Township, Precinct 1",200
Fremont Community Recreation Authority Millage Proposal,No,,"Dayton Township, Precinct 1",211
Fremont Community Recreation Authority Millage Proposal,Yes,,"Sheridan Charter Township, Precinct 1",249
Fremont Community Recreation Authority Millage Proposal,No,,"Sheridan Charter Township, Precinct 1",255
